date,min_price,max_price,product,market,avg_price
2022-02-09,3.0,5.0,portakal,istanbul,4.0
2022-02-10,3.0,5.0,portakal,istanbul,4.0
2022-02-11,3.0,5.0,portakal,istanbul,4.0
2022-02-14,3.0,5.0,portakal,istanbul,4.0
2022-02-15,3.0,5.0,portakal,istanbul,4.0
2022-02-16,3.0,5.0,portakal,istanbul,4.0
2022-02-17,3.0,5.0,portakal,istanbul,4.0
2022-02-18,3.0,5.0,portakal,istanbul,4.0
2022-02-21,3.0,5.0,portakal,istanbul,4.0
2022-02-22,3.0,5.0,portakal,istanbul,4.0
2022-02-23,3.0,5.0,portakal,istanbul,4.0
2022-02-24,3.0,5.0,portakal,istanbul,4.0
2022-02-25,3.0,5.0,portakal,istanbul,4.0
2022-02-28,3.0,5.0,portakal,istanbul,4.0
2022-03-01,3.0,5.0,portakal,istanbul,4.0
2022-03-02,3.0,5.0,portakal,istanbul,4.0
2022-03-03,3.0,5.0,portakal,istanbul,4.0
2022-03-04,3.0,5.0,portakal,istanbul,4.0
2022-03-07,3.0,5.0,portakal,istanbul,4.0
2022-03-08,3.0,5.0,portakal,istanbul,4.0
2022-03-09,3.0,5.0,portakal,istanbul,4.0
2022-03-10,3.0,5.0,portakal,istanbul,4.0
2022-03-11,3.0,5.0,portakal,istanbul,4.0
2022-03-14,3.0,5.0,portakal,istanbul,4.0
2022-03-15,3.0,5.0,portakal,istanbul,4.0
2022-03-16,3.0,5.0,portakal,istanbul,4.0
2022-03-17,3.0,5.0,portakal,istanbul,4.0
2022-03-18,3.0,5.0,portakal,istanbul,4.0
2022-03-21,3.0,5.0,portakal,istanbul,4.0
2022-03-22,3.0,5.0,portakal,istanbul,4.0
2022-03-23,3.0,5.0,portakal,istanbul,4.0
2022-03-24,3.0,5.0,portakal,istanbul,4.0
2022-03-25,3.0,5.0,portakal,istanbul,4.0
2022-03-28,3.0,5.0,portakal,istanbul,4.0
2022-03-29,3.0,5.0,portakal,istanbul,4.0
2022-03-30,3.0,5.0,portakal,istanbul,4.0
2022-03-31,3.0,5.0,portakal,istanbul,4.0
2022-04-01,3.0,5.0,portakal,istanbul,4.0
2022-04-04,3.0,5.0,portakal,istanbul,4.0
2022-04-05,3.0,5.0,portakal,istanbul,4.0
2022-04-06,3.0,5.0,portakal,istanbul,4.0
2022-04-07,3.0,5.0,portakal,istanbul,4.0
2022-04-08,3.0,5.0,portakal,istanbul,4.0
2022-04-11,3.0,5.0,portakal,istanbul,4.0
2022-04-12,3.0,5.0,portakal,istanbul,4.0
2022-04-13,3.0,5.0,portakal,istanbul,4.0
2022-04-14,3.0,5.0,portakal,istanbul,4.0
2022-04-15,3.0,5.0,portakal,istanbul,4.0
2022-04-18,3.0,5.0,portakal,istanbul,4.0
2022-04-19,3.0,5.0,portakal,istanbul,4.0
2022-04-20,3.0,5.0,portakal,istanbul,4.0
2022-04-21,3.0,5.0,portakal,istanbul,4.0
2022-04-22,3.0,5.0,portakal,istanbul,4.0
2022-04-25,3.0,5.0,portakal,istanbul,4.0
2022-04-26,3.0,5.0,portakal,istanbul,4.0
2022-04-27,3.0,5.0,portakal,istanbul,4.0
2022-04-28,3.0,5.0,portakal,istanbul,4.0
2022-04-29,3.0,5.0,portakal,istanbul,4.0
2022-05-05,3.0,5.0,portakal,istanbul,4.0
2022-05-06,3.0,5.0,portakal,istanbul,4.0
2022-05-09,3.0,5.0,portakal,istanbul,4.0
2022-05-10,3.0,5.0,portakal,istanbul,4.0
2022-05-11,3.0,5.0,portakal,istanbul,4.0
2022-05-12,3.0,5.0,portakal,istanbul,4.0
2022-05-13,3.0,5.0,portakal,istanbul,4.0
2022-05-16,3.0,5.0,portakal,istanbul,4.0
2022-05-17,3.0,5.0,portakal,istanbul,4.0
2022-05-18,3.0,5.0,portakal,istanbul,4.0
2022-05-20,3.0,5.0,portakal,istanbul,4.0
2022-05-23,3.0,5.0,portakal,istanbul,4.0
2022-05-24,3.0,5.0,portakal,istanbul,4.0
2022-05-25,3.0,5.0,portakal,istanbul,4.0
2022-05-26,3.0,5.0,portakal,istanbul,4.0
2022-05-27,3.0,5.0,portakal,istanbul,4.0
2022-05-30,3.0,5.0,portakal,istanbul,4.0
2022-05-31,3.0,5.0,portakal,istanbul,4.0
2022-06-01,3.0,5.0,portakal,istanbul,4.0
2022-06-02,3.0,5.0,portakal,istanbul,4.0
2022-06-03,3.0,5.0,portakal,istanbul,4.0
2022-06-06,3.0,5.0,portakal,istanbul,4.0
2022-06-07,3.0,5.0,portakal,istanbul,4.0
2022-06-08,3.0,5.0,portakal,istanbul,4.0
2022-06-09,3.0,5.0,portakal,istanbul,4.0
2022-06-10,7.0,10.0,portakal,istanbul,8.5
2022-06-13,7.0,10.0,portakal,istanbul,8.5
2022-06-14,7.0,10.0,portakal,istanbul,8.5
2022-06-15,7.0,10.0,portakal,istanbul,8.5
2022-06-16,7.0,10.0,portakal,istanbul,8.5
2022-06-17,7.0,10.0,portakal,istanbul,8.5
2022-06-20,7.0,10.0,portakal,istanbul,8.5
2022-06-21,7.0,10.0,portakal,istanbul,8.5
2022-06-22,7.0,10.0,portakal,istanbul,8.5
2022-06-23,7.0,10.0,portakal,istanbul,8.5
2022-06-24,7.0,10.0,portakal,istanbul,8.5
2022-06-27,7.0,10.0,portakal,istanbul,8.5
2022-06-28,7.0,10.0,portakal,istanbul,8.5
2022-06-29,7.0,10.0,portakal,istanbul,8.5
2022-06-30,7.0,10.0,portakal,istanbul,8.5
2022-07-01,7.0,10.0,portakal,istanbul,8.5
2022-07-04,7.0,10.0,portakal,istanbul,8.5
2022-07-05,7.0,10.0,portakal,istanbul,8.5
2022-07-06,7.0,10.0,portakal,istanbul,8.5
2022-07-07,7.0,10.0,portakal,istanbul,8.5
2022-07-08,7.0,10.0,portakal,istanbul,8.5
2022-07-18,7.0,10.0,portakal,istanbul,8.5
2022-07-19,7.0,10.0,portakal,istanbul,8.5
2022-07-20,7.0,10.0,portakal,istanbul,8.5
2022-07-21,7.0,10.0,portakal,istanbul,8.5
2022-07-22,7.0,10.0,portakal,istanbul,8.5
2022-07-25,7.0,10.0,portakal,istanbul,8.5
2022-07-26,7.0,10.0,portakal,istanbul,8.5
2022-07-27,7.0,10.0,portakal,istanbul,8.5
2022-07-28,7.0,10.0,portakal,istanbul,8.5
2022-07-29,7.0,10.0,portakal,istanbul,8.5
2022-08-01,7.0,10.0,portakal,istanbul,8.5
2022-08-02,7.0,10.0,portakal,istanbul,8.5
2022-08-03,7.0,10.0,portakal,istanbul,8.5
2022-08-04,7.0,10.0,portakal,istanbul,8.5
2022-08-05,7.0,10.0,portakal,istanbul,8.5
2022-08-08,7.0,10.0,portakal,istanbul,8.5
2022-08-09,7.0,10.0,portakal,istanbul,8.5
2022-08-10,7.0,10.0,portakal,istanbul,8.5
2022-08-11,7.0,10.0,portakal,istanbul,8.5
2022-08-12,7.0,10.0,portakal,istanbul,8.5
2022-08-15,7.0,10.0,portakal,istanbul,8.5
2022-08-16,7.0,10.0,portakal,istanbul,8.5
2022-08-17,7.0,10.0,portakal,istanbul,8.5
2022-08-18,7.0,10.0,portakal,istanbul,8.5
2022-08-19,7.0,10.0,portakal,istanbul,8.5
2022-08-22,7.0,10.0,portakal,istanbul,8.5
2022-08-23,7.0,10.0,portakal,istanbul,8.5
2022-08-24,7.0,10.0,portakal,istanbul,8.5
2022-08-25,7.0,10.0,portakal,istanbul,8.5
2022-08-26,7.0,10.0,portakal,istanbul,8.5
2022-08-29,7.0,10.0,portakal,istanbul,8.5
2022-08-31,7.0,10.0,portakal,istanbul,8.5
2022-09-01,7.0,10.0,portakal,istanbul,8.5
2022-09-02,7.0,10.0,portakal,istanbul,8.5
2022-09-05,7.0,10.0,portakal,istanbul,8.5
2022-09-06,7.0,10.0,portakal,istanbul,8.5
2022-09-07,7.0,10.0,portakal,istanbul,8.5
2022-09-08,7.0,10.0,portakal,istanbul,8.5
2022-09-09,7.0,10.0,portakal,istanbul,8.5
2022-09-12,7.0,10.0,portakal,istanbul,8.5
2022-09-13,7.0,10.0,portakal,istanbul,8.5
2022-09-14,7.0,10.0,portakal,istanbul,8.5
2022-09-15,7.0,10.0,portakal,istanbul,8.5
2022-09-16,7.0,10.0,portakal,istanbul,8.5
2022-09-19,7.0,10.0,portakal,istanbul,8.5
2022-09-20,7.0,10.0,portakal,istanbul,8.5
2022-09-21,7.0,10.0,portakal,istanbul,8.5
2022-09-22,7.0,10.0,portakal,istanbul,8.5
2022-09-23,7.0,10.0,portakal,istanbul,8.5
2022-09-26,7.0,10.0,portakal,istanbul,8.5
2022-09-27,7.0,10.0,portakal,istanbul,8.5
2022-09-28,7.0,10.0,portakal,istanbul,8.5
2022-09-29,7.0,10.0,portakal,istanbul,8.5
2022-09-30,7.0,10.0,portakal,istanbul,8.5
2022-10-03,7.0,10.0,portakal,istanbul,8.5
2022-10-04,7.0,10.0,portakal,istanbul,8.5
2022-10-05,7.0,10.0,portakal,istanbul,8.5
2022-10-06,7.0,10.0,portakal,istanbul,8.5
2022-10-07,7.0,10.0,portakal,istanbul,8.5
2022-10-10,7.0,10.0,portakal,istanbul,8.5
2022-10-11,7.0,10.0,portakal,istanbul,8.5
2022-10-12,7.0,10.0,portakal,istanbul,8.5
2022-10-13,7.0,10.0,portakal,istanbul,8.5
2022-10-14,7.0,10.0,portakal,istanbul,8.5
2022-10-17,7.0,10.0,portakal,istanbul,8.5
2022-10-18,7.0,10.0,portakal,istanbul,8.5
2022-10-19,7.0,10.0,portakal,istanbul,8.5
2022-10-20,7.0,10.0,portakal,istanbul,8.5
2022-10-21,7.0,10.0,portakal,istanbul,8.5
2022-10-24,7.0,10.0,portakal,istanbul,8.5
2022-10-25,7.0,10.0,portakal,istanbul,8.5
2022-10-26,7.0,10.0,portakal,istanbul,8.5
2022-10-27,7.0,10.0,portakal,istanbul,8.5
2022-10-28,7.0,10.0,portakal,istanbul,8.5
2022-10-31,7.0,10.0,portakal,istanbul,8.5
2022-11-01,7.0,10.0,portakal,istanbul,8.5
2022-11-02,7.0,10.0,portakal,istanbul,8.5
2022-11-03,7.0,10.0,portakal,istanbul,8.5
2022-11-04,7.0,10.0,portakal,istanbul,8.5
2022-11-07,7.0,10.0,portakal,istanbul,8.5
2022-11-08,7.0,10.0,portakal,istanbul,8.5
2022-11-09,7.0,10.0,portakal,istanbul,8.5
2022-11-10,7.0,10.0,portakal,istanbul,8.5
2022-11-11,7.0,10.0,portakal,istanbul,8.5
2022-11-14,7.0,10.0,portakal,istanbul,8.5
2022-11-15,7.0,10.0,portakal,istanbul,8.5
2022-11-16,7.0,10.0,portakal,istanbul,8.5
2022-11-17,7.0,10.0,portakal,istanbul,8.5
2022-11-18,7.0,10.0,portakal,istanbul,8.5
2022-11-21,7.0,10.0,portakal,istanbul,8.5
2022-11-22,7.0,10.0,portakal,istanbul,8.5
2022-11-23,7.0,10.0,portakal,istanbul,8.5
2022-11-24,7.0,10.0,portakal,istanbul,8.5
2022-11-25,7.0,10.0,portakal,istanbul,8.5
2022-11-28,7.0,10.0,portakal,istanbul,8.5
2022-11-29,7.0,10.0,portakal,istanbul,8.5
2022-11-30,7.0,10.0,portakal,istanbul,8.5
2022-12-01,7.0,10.0,portakal,istanbul,8.5
2022-12-02,7.0,10.0,portakal,istanbul,8.5
2022-12-05,7.0,10.0,portakal,istanbul,8.5
2022-12-06,7.0,10.0,portakal,istanbul,8.5
2022-12-07,7.0,10.0,portakal,istanbul,8.5
2022-12-08,7.0,10.0,portakal,istanbul,8.5
2022-12-09,7.0,10.0,portakal,istanbul,8.5
2022-12-12,7.0,10.0,portakal,istanbul,8.5
2022-12-13,7.0,10.0,portakal,istanbul,8.5
2022-12-14,7.0,10.0,portakal,istanbul,8.5
2022-12-15,7.0,10.0,portakal,istanbul,8.5
2022-12-16,7.0,10.0,portakal,istanbul,8.5
2022-12-19,7.0,10.0,portakal,istanbul,8.5
2022-12-20,7.0,10.0,portakal,istanbul,8.5
2022-12-21,7.0,10.0,portakal,istanbul,8.5
2022-12-22,7.0,10.0,portakal,istanbul,8.5
2022-12-23,7.0,10.0,portakal,istanbul,8.5
2022-12-26,7.0,10.0,portakal,istanbul,8.5
2022-12-27,7.0,10.0,portakal,istanbul,8.5
2022-12-28,7.0,10.0,portakal,istanbul,8.5
2022-12-29,7.0,10.0,portakal,istanbul,8.5
2022-12-30,7.0,10.0,portakal,istanbul,8.5
2023-01-02,7.0,10.0,portakal,istanbul,8.5
2023-01-03,7.0,10.0,portakal,istanbul,8.5
2023-01-04,7.0,10.0,portakal,istanbul,8.5
2023-01-05,5.0,9.0,portakal,istanbul,7.0
2023-01-06,5.0,9.0,portakal,istanbul,7.0
2023-01-09,5.0,9.0,portakal,istanbul,7.0
2023-01-10,5.0,9.0,portakal,istanbul,7.0
2023-01-11,5.0,9.0,portakal,istanbul,7.0
2023-01-12,5.0,9.0,portakal,istanbul,7.0
2023-01-13,5.0,9.0,portakal,istanbul,7.0
2023-01-16,5.0,9.0,portakal,istanbul,7.0
2023-01-17,5.0,9.0,portakal,istanbul,7.0
2023-01-18,5.0,9.0,portakal,istanbul,7.0
2023-01-19,5.0,9.0,portakal,istanbul,7.0
2023-01-20,5.0,9.0,portakal,istanbul,7.0
2023-01-23,5.0,9.0,portakal,istanbul,7.0
2023-01-24,5.0,9.0,portakal,istanbul,7.0
2023-01-25,8.0,12.0,portakal,istanbul,10.0
2023-01-26,8.0,12.0,portakal,istanbul,10.0
2023-01-27,8.0,12.0,portakal,istanbul,10.0
2023-01-30,8.0,12.0,portakal,istanbul,10.0
2023-01-31,8.0,12.0,portakal,istanbul,10.0
2023-02-01,8.0,12.0,portakal,istanbul,10.0
2023-02-02,8.0,12.0,portakal,istanbul,10.0
2023-02-03,8.0,12.0,portakal,istanbul,10.0
2023-02-06,8.0,12.0,portakal,istanbul,10.0
2023-02-07,8.0,12.0,portakal,istanbul,10.0
2023-02-08,8.0,12.0,portakal,istanbul,10.0
2023-02-09,8.0,12.0,portakal,istanbul,10.0
2023-02-10,8.0,12.0,portakal,istanbul,10.0
2023-02-13,8.0,12.0,portakal,istanbul,10.0
2023-02-14,8.0,12.0,portakal,istanbul,10.0
2023-02-15,8.0,12.0,portakal,istanbul,10.0
2023-02-16,8.0,12.0,portakal,istanbul,10.0
2023-02-17,8.0,12.0,portakal,istanbul,10.0
2023-02-20,8.0,12.0,portakal,istanbul,10.0
2023-02-21,8.0,12.0,portakal,istanbul,10.0
2023-02-22,8.0,12.0,portakal,istanbul,10.0
2023-02-23,8.0,12.0,portakal,istanbul,10.0
2023-02-24,8.0,12.0,portakal,istanbul,10.0
2023-02-27,8.0,12.0,portakal,istanbul,10.0
2023-02-28,8.0,12.0,portakal,istanbul,10.0
2023-03-01,8.0,12.0,portakal,istanbul,10.0
2023-03-02,8.0,12.0,portakal,istanbul,10.0
2023-03-03,8.0,12.0,portakal,istanbul,10.0
2023-03-06,8.0,12.0,portakal,istanbul,10.0
2023-03-07,8.0,13.0,portakal,istanbul,10.5
2023-03-08,8.0,13.0,portakal,istanbul,10.5
2023-03-09,8.0,13.0,portakal,istanbul,10.5
2023-03-10,8.0,13.0,portakal,istanbul,10.5
2023-03-13,8.0,13.0,portakal,istanbul,10.5
2023-03-14,8.0,13.0,portakal,istanbul,10.5
2023-03-15,8.0,13.0,portakal,istanbul,10.5
2023-03-16,8.0,13.0,portakal,istanbul,10.5
2023-03-17,8.0,13.0,portakal,istanbul,10.5
2023-03-20,8.0,13.0,portakal,istanbul,10.5
2023-03-21,8.0,13.0,portakal,istanbul,10.5
2023-03-22,8.0,13.0,portakal,istanbul,10.5
2023-03-23,8.0,13.0,portakal,istanbul,10.5
2023-03-24,8.0,13.0,portakal,istanbul,10.5
2023-03-27,8.0,13.0,portakal,istanbul,10.5
2023-03-28,8.0,13.0,portakal,istanbul,10.5
2023-03-29,8.0,13.0,portakal,istanbul,10.5
2023-03-30,8.0,13.0,portakal,istanbul,10.5
2023-03-31,8.0,13.0,portakal,istanbul,10.5
2023-04-03,8.0,13.0,portakal,istanbul,10.5
2023-04-04,8.0,14.0,portakal,istanbul,11.0
2023-04-05,8.0,14.0,portakal,istanbul,11.0
2023-04-06,8.0,14.0,portakal,istanbul,11.0
2023-04-07,8.0,14.0,portakal,istanbul,11.0
2023-04-10,8.0,14.0,portakal,istanbul,11.0
2023-04-11,8.0,14.0,portakal,istanbul,11.0
2023-04-12,8.0,14.0,portakal,istanbul,11.0
2023-04-13,8.0,14.0,portakal,istanbul,11.0
2023-04-14,8.0,14.0,portakal,istanbul,11.0
2023-04-17,8.0,14.0,portakal,istanbul,11.0
2023-04-18,8.0,14.0,portakal,istanbul,11.0
2023-04-19,8.0,14.0,portakal,istanbul,11.0
2023-04-20,8.0,14.0,portakal,istanbul,11.0
2023-04-24,8.0,14.0,portakal,istanbul,11.0
2023-04-25,8.0,14.0,portakal,istanbul,11.0
2023-04-26,8.0,14.0,portakal,istanbul,11.0
2023-04-27,8.0,14.0,portakal,istanbul,11.0
2023-04-28,8.0,14.0,portakal,istanbul,11.0
2023-05-02,8.0,14.0,portakal,istanbul,11.0
2023-05-03,8.0,14.0,portakal,istanbul,11.0
2023-05-04,8.0,14.0,portakal,istanbul,11.0
2023-05-05,8.0,14.0,portakal,istanbul,11.0
2023-05-08,8.0,14.0,portakal,istanbul,11.0
2023-05-09,8.0,14.0,portakal,istanbul,11.0
2023-05-10,8.0,14.0,portakal,istanbul,11.0
2023-05-11,8.0,14.0,portakal,istanbul,11.0
2023-05-12,8.0,14.0,portakal,istanbul,11.0
2023-05-15,8.0,14.0,portakal,istanbul,11.0
2023-05-16,8.0,14.0,portakal,istanbul,11.0
2023-05-17,8.0,14.0,portakal,istanbul,11.0
2023-05-18,8.0,14.0,portakal,istanbul,11.0
2023-05-22,8.0,14.0,portakal,istanbul,11.0
2023-05-23,8.0,14.0,portakal,istanbul,11.0
2023-05-24,8.0,14.0,portakal,istanbul,11.0
2023-05-25,8.0,14.0,portakal,istanbul,11.0
2023-05-26,8.0,14.0,portakal,istanbul,11.0
2023-05-29,8.0,14.0,portakal,istanbul,11.0
2023-05-30,8.0,14.0,portakal,istanbul,11.0
2023-05-31,8.0,14.0,portakal,istanbul,11.0
2023-06-01,8.0,14.0,portakal,istanbul,11.0
2023-06-02,8.0,14.0,portakal,istanbul,11.0
2023-06-05,8.0,14.0,portakal,istanbul,11.0
2023-06-06,8.0,14.0,portakal,istanbul,11.0
2023-06-07,8.0,14.0,portakal,istanbul,11.0
2023-06-08,8.0,14.0,portakal,istanbul,11.0
2023-06-09,8.0,14.0,portakal,istanbul,11.0
2023-06-12,8.0,14.0,portakal,istanbul,11.0
2023-06-13,8.0,14.0,portakal,istanbul,11.0
2023-06-14,8.0,14.0,portakal,istanbul,11.0
2023-06-15,8.0,14.0,portakal,istanbul,11.0
2023-06-16,8.0,14.0,portakal,istanbul,11.0
2023-06-19,8.0,14.0,portakal,istanbul,11.0
2023-06-20,8.0,14.0,portakal,istanbul,11.0
2023-06-21,8.0,14.0,portakal,istanbul,11.0
2023-06-22,8.0,14.0,portakal,istanbul,11.0
2023-06-23,8.0,14.0,portakal,istanbul,11.0
2023-07-03,8.0,14.0,portakal,istanbul,11.0
2023-07-04,8.0,14.0,portakal,istanbul,11.0
2023-07-05,8.0,14.0,portakal,istanbul,11.0
2023-07-06,8.0,14.0,portakal,istanbul,11.0
2023-07-07,8.0,14.0,portakal,istanbul,11.0
2023-07-10,8.0,14.0,portakal,istanbul,11.0
2023-07-11,8.0,14.0,portakal,istanbul,11.0
2023-07-12,8.0,14.0,portakal,istanbul,11.0
2023-07-13,8.0,14.0,portakal,istanbul,11.0
2023-07-14,8.0,14.0,portakal,istanbul,11.0
2023-07-17,8.0,14.0,portakal,istanbul,11.0
2023-07-18,8.0,14.0,portakal,istanbul,11.0
2023-07-19,8.0,14.0,portakal,istanbul,11.0
2023-07-20,8.0,14.0,portakal,istanbul,11.0
2023-07-21,8.0,14.0,portakal,istanbul,11.0
2023-07-24,8.0,14.0,portakal,istanbul,11.0
2023-07-25,8.0,14.0,portakal,istanbul,11.0
2023-07-26,8.0,14.0,portakal,istanbul,11.0
2023-07-27,12.0,17.0,portakal,istanbul,14.5
2023-07-28,12.0,17.0,portakal,istanbul,14.5
2023-07-31,12.0,17.0,portakal,istanbul,14.5
2023-08-01,12.0,17.0,portakal,istanbul,14.5
2023-08-02,12.0,17.0,portakal,istanbul,14.5
2023-08-03,12.0,17.0,portakal,istanbul,14.5
2023-08-04,12.0,17.0,portakal,istanbul,14.5
2023-08-07,12.0,17.0,portakal,istanbul,14.5
2023-08-08,12.0,17.0,portakal,istanbul,14.5
2023-08-09,15.0,17.0,portakal,istanbul,16.0
2023-08-10,15.0,17.0,portakal,istanbul,16.0
2023-08-11,18.0,22.0,portakal,istanbul,20.0
2023-08-14,18.0,22.0,portakal,istanbul,20.0
2023-08-15,18.0,22.0,portakal,istanbul,20.0
2023-08-16,18.0,22.0,portakal,istanbul,20.0
2023-08-17,18.0,22.0,portakal,istanbul,20.0
2023-08-18,18.0,22.0,portakal,istanbul,20.0
2023-08-21,18.0,22.0,portakal,istanbul,20.0
2023-08-22,18.0,22.0,portakal,istanbul,20.0
2023-08-23,15.0,22.0,portakal,istanbul,18.5
2023-08-24,15.0,22.0,portakal,istanbul,18.5
2023-08-25,25.0,30.0,portakal,istanbul,27.5
2023-08-28,25.0,30.0,portakal,istanbul,27.5
2023-08-29,25.0,30.0,portakal,istanbul,27.5
2023-08-31,25.0,30.0,portakal,istanbul,27.5
2023-09-01,25.0,30.0,portakal,istanbul,27.5
2023-09-04,25.0,30.0,portakal,istanbul,27.5
2023-09-05,25.0,30.0,portakal,istanbul,27.5
2023-09-06,25.0,30.0,portakal,istanbul,27.5
2023-09-07,25.0,30.0,portakal,istanbul,27.5
2023-09-08,25.0,30.0,portakal,istanbul,27.5
2023-09-11,25.0,30.0,portakal,istanbul,27.5
2023-09-12,25.0,30.0,portakal,istanbul,27.5
2023-09-13,25.0,30.0,portakal,istanbul,27.5
2023-09-14,25.0,30.0,portakal,istanbul,27.5
2023-09-15,25.0,30.0,portakal,istanbul,27.5
2023-09-18,25.0,30.0,portakal,istanbul,27.5
2023-09-19,25.0,30.0,portakal,istanbul,27.5
2023-09-20,25.0,30.0,portakal,istanbul,27.5
2023-09-21,25.0,30.0,portakal,istanbul,27.5
2023-09-22,25.0,30.0,portakal,istanbul,27.5
2023-09-25,25.0,30.0,portakal,istanbul,27.5
2023-09-26,25.0,30.0,portakal,istanbul,27.5
2023-09-27,25.0,30.0,portakal,istanbul,27.5
2023-09-28,25.0,30.0,portakal,istanbul,27.5
2023-09-29,25.0,30.0,portakal,istanbul,27.5
2023-10-02,25.0,30.0,portakal,istanbul,27.5
2023-10-03,25.0,30.0,portakal,istanbul,27.5
2023-10-04,25.0,30.0,portakal,istanbul,27.5
2023-10-05,25.0,30.0,portakal,istanbul,27.5
2023-10-06,25.0,30.0,portakal,istanbul,27.5
2023-10-09,25.0,30.0,portakal,istanbul,27.5
2023-10-10,25.0,30.0,portakal,istanbul,27.5
2023-10-11,25.0,30.0,portakal,istanbul,27.5
2023-10-12,25.0,30.0,portakal,istanbul,27.5
2023-10-13,25.0,30.0,portakal,istanbul,27.5
2023-10-16,25.0,30.0,portakal,istanbul,27.5
2023-10-17,25.0,30.0,portakal,istanbul,27.5
2023-10-18,25.0,30.0,portakal,istanbul,27.5
2023-10-19,25.0,30.0,portakal,istanbul,27.5
2023-10-20,25.0,30.0,portakal,istanbul,27.5
2023-10-23,25.0,30.0,portakal,istanbul,27.5
2023-10-24,25.0,30.0,portakal,istanbul,27.5
2023-10-25,25.0,30.0,portakal,istanbul,27.5
2023-10-26,25.0,30.0,portakal,istanbul,27.5
2023-10-27,25.0,30.0,portakal,istanbul,27.5
2023-10-30,25.0,30.0,portakal,istanbul,27.5
2023-10-31,25.0,30.0,portakal,istanbul,27.5
2023-11-01,25.0,30.0,portakal,istanbul,27.5
2023-11-02,25.0,30.0,portakal,istanbul,27.5
2023-11-03,25.0,30.0,portakal,istanbul,27.5
2023-11-06,25.0,30.0,portakal,istanbul,27.5
2023-11-07,25.0,30.0,portakal,istanbul,27.5
2023-11-08,25.0,30.0,portakal,istanbul,27.5
2023-11-09,25.0,30.0,portakal,istanbul,27.5
2023-11-10,25.0,30.0,portakal,istanbul,27.5
2023-11-13,25.0,30.0,portakal,istanbul,27.5
2023-11-14,25.0,30.0,portakal,istanbul,27.5
2023-11-15,25.0,30.0,portakal,istanbul,27.5
2023-11-16,25.0,30.0,portakal,istanbul,27.5
2023-11-17,25.0,30.0,portakal,istanbul,27.5
2023-11-20,25.0,30.0,portakal,istanbul,27.5
2023-11-21,15.0,25.0,portakal,istanbul,20.0
2023-11-22,15.0,25.0,portakal,istanbul,20.0
2023-11-23,15.0,25.0,portakal,istanbul,20.0
2023-11-24,15.0,25.0,portakal,istanbul,20.0
2023-11-27,15.0,25.0,portakal,istanbul,20.0
2023-11-28,10.0,20.0,portakal,istanbul,15.0
2023-11-29,10.0,20.0,portakal,istanbul,15.0
2023-11-30,10.0,20.0,portakal,istanbul,15.0
2023-12-01,10.0,20.0,portakal,istanbul,15.0
2023-12-04,10.0,20.0,portakal,istanbul,15.0
2023-12-05,10.0,20.0,portakal,istanbul,15.0
2023-12-06,10.0,20.0,portakal,istanbul,15.0
2023-12-07,10.0,20.0,portakal,istanbul,15.0
2023-12-08,10.0,20.0,portakal,istanbul,15.0
2023-12-11,10.0,20.0,portakal,istanbul,15.0
2023-12-12,10.0,20.0,portakal,istanbul,15.0
2023-12-13,10.0,20.0,portakal,istanbul,15.0
2023-12-14,10.0,20.0,portakal,istanbul,15.0
2023-12-15,10.0,20.0,portakal,istanbul,15.0
2023-12-18,10.0,20.0,portakal,istanbul,15.0
2023-12-19,10.0,20.0,portakal,istanbul,15.0
2023-12-20,10.0,20.0,portakal,istanbul,15.0
2023-12-21,10.0,20.0,portakal,istanbul,15.0
2023-12-22,10.0,20.0,portakal,istanbul,15.0
2023-12-25,10.0,20.0,portakal,istanbul,15.0
2023-12-26,10.0,20.0,portakal,istanbul,15.0
2023-12-27,10.0,20.0,portakal,istanbul,15.0
2023-12-28,10.0,20.0,portakal,istanbul,15.0
2023-12-29,10.0,20.0,portakal,istanbul,15.0
2024-01-02,10.0,20.0,portakal,istanbul,15.0
2024-01-03,10.0,20.0,portakal,istanbul,15.0
2024-01-04,10.0,20.0,portakal,istanbul,15.0
2024-01-05,10.0,20.0,portakal,istanbul,15.0
2024-01-08,10.0,20.0,portakal,istanbul,15.0
2024-01-09,10.0,20.0,portakal,istanbul,15.0
2024-01-10,10.0,20.0,portakal,istanbul,15.0
2024-01-11,10.0,20.0,portakal,istanbul,15.0
2024-01-12,10.0,20.0,portakal,istanbul,15.0
2024-01-15,10.0,20.0,portakal,istanbul,15.0
2024-01-16,10.0,20.0,portakal,istanbul,15.0
2024-01-17,10.0,20.0,portakal,istanbul,15.0
2024-01-18,10.0,20.0,portakal,istanbul,15.0
2024-01-19,10.0,20.0,portakal,istanbul,15.0
2024-01-22,10.0,20.0,portakal,istanbul,15.0
2024-01-23,10.0,20.0,portakal,istanbul,15.0
2024-01-24,10.0,20.0,portakal,istanbul,15.0
2024-01-25,10.0,20.0,portakal,istanbul,15.0
2024-01-26,10.0,20.0,portakal,istanbul,15.0
2024-01-29,10.0,20.0,portakal,istanbul,15.0
2024-01-30,10.0,20.0,portakal,istanbul,15.0
2024-01-31,10.0,20.0,portakal,istanbul,15.0
2024-02-01,10.0,20.0,portakal,istanbul,15.0
2024-02-02,10.0,20.0,portakal,istanbul,15.0
2024-02-05,10.0,20.0,portakal,istanbul,15.0
