date,temp_max,temp_min,temp_mean,precipitation,humidity,wind_speed_max,frost,severe_frost,temp_range,is_forecast
2023-03-18,16.5,10.1,13.4,0.1,72.0,10.1,0,0,6.4,False
2023-03-19,18.0,9.6,14.1,0.6,72.0,12.1,0,0,8.4,False
2023-03-20,20.3,11.8,16.0,0.0,63.0,11.6,0,0,8.5,False
2023-03-21,19.9,12.4,16.9,0.0,63.0,9.0,0,0,7.499999999999998,False
2023-03-22,18.0,13.6,16.4,2.2,76.0,9.3,0,0,4.4,False
2023-03-23,18.7,10.5,15.0,0.4,82.0,9.4,0,0,8.2,False
2023-03-24,20.2,13.4,16.8,0.9,72.0,8.8,0,0,6.799999999999999,False
2023-03-25,20.3,12.9,16.9,0.0,72.0,7.9,0,0,7.4,False
2023-03-26,19.0,13.5,16.8,0.0,82.0,9.4,0,0,5.5,False
2023-03-27,19.6,13.7,17.0,0.0,81.0,11.4,0,0,5.900000000000002,False
2023-03-28,20.3,12.6,16.4,1.1,70.0,27.5,0,0,7.700000000000001,False
2023-03-29,17.5,10.3,13.3,0.2,57.0,16.1,0,0,7.199999999999999,False
2023-03-30,13.4,7.2,10.7,0.0,50.0,18.8,0,0,6.2,False
2023-03-31,15.2,6.7,12.3,0.0,55.0,14.9,0,0,8.5,False
2023-04-01,18.3,11.3,15.1,0.0,71.0,16.6,0,0,7.0,False
2023-04-02,18.2,12.0,15.2,0.5,83.0,7.9,0,0,6.199999999999999,False
2023-04-03,18.8,12.3,15.6,0.0,75.0,10.7,0,0,6.5,False
2023-04-04,19.7,14.1,16.6,4.3,66.0,18.9,0,0,5.6,False
2023-04-05,19.8,12.3,16.1,0.2,69.0,23.6,0,0,7.5,False
2023-04-06,19.4,10.1,14.7,2.2,70.0,22.5,0,0,9.3,False
2023-04-07,16.5,12.4,14.3,13.4,77.0,8.9,0,0,4.1,False
2023-04-08,18.9,11.3,15.3,1.8,60.0,7.6,0,0,7.599999999999998,False
2023-04-09,20.8,13.4,16.9,1.1,61.0,9.8,0,0,7.4,False
2023-04-10,20.7,12.2,16.1,24.1,78.0,10.4,0,0,8.5,False
2023-04-11,19.3,11.4,15.0,2.7,74.0,14.2,0,0,7.9,False
2023-04-12,17.4,10.6,14.2,5.3,76.0,11.8,0,0,6.799999999999999,False
2023-04-13,19.0,11.0,15.3,0.0,67.0,10.1,0,0,8.0,False
2023-04-14,17.9,11.8,15.9,0.0,74.0,8.5,0,0,6.099999999999998,False
2023-04-15,19.2,12.9,16.3,0.0,69.0,9.3,0,0,6.299999999999999,False
2023-04-16,22.8,14.7,19.5,0.0,52.0,9.5,0,0,8.100000000000001,False
2023-04-17,23.3,14.6,19.2,0.0,52.0,6.9,0,0,8.700000000000001,False
2023-04-18,24.9,15.0,19.8,3.7,53.0,14.5,0,0,9.9,False
2023-04-19,22.4,14.8,19.0,0.0,61.0,14.8,0,0,7.599999999999998,False
2023-04-20,20.4,11.3,16.2,6.8,77.0,6.6,0,0,9.099999999999998,False
2023-04-21,20.7,14.1,17.9,0.0,71.0,10.4,0,0,6.6,False
2023-04-22,20.2,14.4,17.6,0.0,70.0,10.0,0,0,5.799999999999999,False
2023-04-23,20.8,12.8,17.0,1.9,71.0,12.7,0,0,8.0,False
2023-04-24,21.3,13.7,17.6,0.0,67.0,7.9,0,0,7.600000000000001,False
2023-04-25,20.0,14.6,17.7,0.6,76.0,9.3,0,0,5.4,False
2023-04-26,18.9,12.3,16.3,2.4,84.0,10.5,0,0,6.599999999999998,False
2023-04-27,19.8,13.0,16.7,10.0,87.0,11.7,0,0,6.800000000000001,False
2023-04-28,19.5,12.4,16.0,5.3,74.0,12.3,0,0,7.1,False
2023-04-29,19.0,13.1,15.7,5.7,67.0,10.9,0,0,5.9,False
2023-04-30,19.8,12.4,16.7,0.3,63.0,16.3,0,0,7.4,False
2023-05-01,20.1,12.0,17.8,0.0,66.0,8.1,0,0,8.100000000000001,False
2023-05-02,22.0,14.3,18.6,0.0,63.0,8.4,0,0,7.699999999999999,False
2023-05-03,24.1,16.5,20.8,0.0,53.0,6.8,0,0,7.600000000000001,False
2023-05-04,25.0,18.5,21.7,6.1,62.0,14.2,0,0,6.5,False
2023-05-05,28.4,18.3,22.4,1.4,50.0,19.1,0,0,10.099999999999998,False
2023-05-06,20.4,15.9,17.8,6.6,85.0,11.5,0,0,4.499999999999998,False
2023-05-07,20.9,14.5,17.9,0.3,81.0,10.6,0,0,6.399999999999999,False
2023-05-08,22.8,16.0,20.5,0.0,68.0,9.0,0,0,6.800000000000001,False
2023-05-09,23.3,16.5,20.6,0.0,70.0,8.9,0,0,6.800000000000001,False
2023-05-10,23.1,18.3,20.7,0.3,79.0,10.1,0,0,4.800000000000001,False
2023-05-11,24.8,17.5,22.0,0.0,63.0,6.2,0,0,7.300000000000001,False
2023-05-12,25.4,18.4,22.0,0.6,68.0,9.0,0,0,7.0,False
2023-05-13,24.1,17.8,21.5,0.0,69.0,7.9,0,0,6.300000000000001,False
2023-05-14,25.0,21.1,23.3,0.0,69.0,9.6,0,0,3.899999999999999,False
2023-05-15,27.5,19.2,24.4,0.0,59.0,8.1,0,0,8.3,False
2023-05-16,28.4,23.3,25.5,0.0,52.0,5.9,0,0,5.099999999999998,False
2023-05-17,27.8,21.5,24.5,0.2,61.0,11.0,0,0,6.300000000000001,False
2023-05-18,24.7,18.3,22.0,2.2,71.0,11.2,0,0,6.399999999999999,False
2023-05-19,23.1,17.0,19.7,3.6,80.0,7.9,0,0,6.100000000000001,False
2023-05-20,24.0,16.0,20.5,0.4,70.0,10.6,0,0,8.0,False
2023-05-21,23.1,16.7,20.4,0.8,69.0,9.5,0,0,6.400000000000002,False
2023-05-22,23.7,17.7,20.2,18.5,77.0,11.0,0,0,6.0,False
2023-05-23,22.9,16.1,20.3,10.6,77.0,17.7,0,0,6.799999999999997,False
2023-05-24,21.1,15.7,18.7,2.1,86.0,8.4,0,0,5.400000000000002,False
2023-05-25,23.8,16.7,21.0,0.0,76.0,11.0,0,0,7.100000000000001,False
2023-05-26,23.6,19.1,21.7,0.0,76.0,9.1,0,0,4.5,False
2023-05-27,30.1,18.3,23.5,0.1,57.0,12.6,0,0,11.8,False
2023-05-28,26.2,18.9,21.9,5.2,65.0,15.9,0,0,7.300000000000001,False
2023-05-29,21.0,17.2,19.7,8.4,80.0,7.8,0,0,3.8000000000000007,False
2023-05-30,21.3,17.2,19.5,13.9,90.0,6.0,0,0,4.100000000000001,False
2023-05-31,23.5,15.7,20.4,0.6,84.0,12.0,0,0,7.800000000000001,False
2023-06-01,24.4,18.4,21.6,0.8,80.0,8.3,0,0,6.0,False
2023-06-02,26.4,20.1,23.1,9.8,64.0,14.8,0,0,6.299999999999997,False
2023-06-03,25.4,18.7,22.0,5.9,78.0,9.6,0,0,6.699999999999999,False
2023-06-04,24.0,19.0,21.0,6.8,88.0,9.4,0,0,5.0,False
2023-06-05,24.5,19.1,22.7,0.5,81.0,8.0,0,0,5.399999999999999,False
2023-06-06,27.0,19.6,24.3,0.0,72.0,7.4,0,0,7.399999999999999,False
2023-06-07,28.2,21.4,25.2,0.0,69.0,9.8,0,0,6.800000000000001,False
2023-06-08,28.2,21.7,25.3,0.0,71.0,8.6,0,0,6.5,False
2023-06-09,27.1,22.5,24.8,0.5,82.0,10.3,0,0,4.600000000000001,False
2023-06-10,26.7,21.6,24.7,0.0,78.0,9.0,0,0,5.099999999999998,False
2023-06-11,26.3,21.8,24.0,8.4,85.0,9.2,0,0,4.5,False
2023-06-12,26.2,20.6,23.0,14.4,83.0,8.4,0,0,5.599999999999998,False
2023-06-13,26.5,21.1,23.4,2.1,83.0,10.5,0,0,5.399999999999999,False
2023-06-14,27.5,20.0,24.2,0.3,78.0,10.2,0,0,7.5,False
2023-06-15,28.0,21.2,25.1,0.0,77.0,9.0,0,0,6.800000000000001,False
2023-06-16,27.8,22.4,25.5,0.0,75.0,11.3,0,0,5.400000000000002,False
2023-06-17,26.5,20.0,23.5,0.6,76.0,13.2,0,0,6.5,False
2023-06-18,25.7,20.1,23.0,1.7,83.0,12.8,0,0,5.599999999999998,False
2023-06-19,26.0,20.0,23.1,1.0,79.0,10.3,0,0,6.0,False
2023-06-20,29.1,21.2,25.5,0.0,66.0,6.0,0,0,7.900000000000002,False
2023-06-21,29.6,23.4,26.4,0.0,62.0,11.3,0,0,6.200000000000003,False
2023-06-22,30.9,22.9,27.3,0.0,55.0,9.5,0,0,8.0,False
2023-06-23,31.9,22.7,27.7,0.0,49.0,13.0,0,0,9.2,False
2023-06-24,31.0,24.2,27.9,0.0,52.0,10.8,0,0,6.800000000000001,False
2023-06-25,32.6,23.3,28.1,0.0,54.0,13.4,0,0,9.3,False
2023-06-26,31.2,24.2,27.7,0.0,63.0,10.5,0,0,7.0,False
2023-06-27,30.7,24.3,27.8,0.0,65.0,9.7,0,0,6.399999999999999,False
2023-06-28,29.6,23.6,27.2,0.0,71.0,9.7,0,0,6.0,False
2023-06-29,30.5,22.8,27.4,0.0,76.0,10.4,0,0,7.699999999999999,False
2023-06-30,31.3,24.8,28.2,0.0,66.0,8.3,0,0,6.5,False
2023-07-01,30.6,23.4,27.6,0.0,67.0,11.2,0,0,7.200000000000003,False
2023-07-02,31.5,23.4,27.9,0.0,67.0,11.3,0,0,8.100000000000001,False
2023-07-03,30.3,23.2,27.2,0.0,71.0,9.7,0,0,7.100000000000001,False
2023-07-04,31.1,24.8,27.9,0.0,67.0,9.8,0,0,6.300000000000001,False
2023-07-05,32.5,26.3,29.3,0.0,63.0,9.8,0,0,6.199999999999999,False
2023-07-06,31.4,23.6,28.3,0.0,71.0,10.8,0,0,7.799999999999997,False
2023-07-07,33.8,25.6,30.0,0.0,59.0,8.1,0,0,8.199999999999996,False
2023-07-08,32.9,25.4,29.9,0.2,52.0,14.0,0,0,7.5,False
2023-07-09,31.7,24.8,28.5,0.3,49.0,12.3,0,0,6.899999999999999,False
2023-07-10,32.3,23.5,28.2,0.0,44.0,12.5,0,0,8.799999999999997,False
2023-07-11,32.8,22.5,28.3,0.0,34.0,11.9,0,0,10.299999999999995,False
2023-07-12,33.4,23.0,29.3,0.0,34.0,9.3,0,0,10.4,False
2023-07-13,35.6,24.7,31.0,0.0,37.0,9.4,0,0,10.900000000000002,False
2023-07-14,37.5,27.0,32.7,0.0,31.0,9.0,0,0,10.5,False
2023-07-15,39.6,28.7,34.8,0.0,27.0,9.9,0,0,10.900000000000002,False
2023-07-16,37.4,28.4,33.3,0.0,32.0,9.6,0,0,9.0,False
2023-07-17,36.2,27.0,32.3,0.0,34.0,8.6,0,0,9.200000000000005,False
2023-07-18,36.6,26.6,32.3,0.0,33.0,10.2,0,0,10.0,False
2023-07-19,36.3,26.0,31.9,0.0,32.0,11.5,0,0,10.299999999999995,False
2023-07-20,36.2,27.1,32.1,0.0,29.0,11.5,0,0,9.1,False
2023-07-21,37.3,25.9,32.8,0.0,33.0,9.9,0,0,11.4,False
2023-07-22,37.2,28.5,33.0,0.0,33.0,11.2,0,0,8.700000000000003,False
2023-07-23,40.0,28.7,34.7,0.0,24.0,13.6,0,0,11.3,False
2023-07-24,36.9,30.8,34.0,0.0,26.0,11.7,0,0,6.099999999999998,False
2023-07-25,35.7,27.9,32.4,0.0,33.0,9.8,0,0,7.800000000000004,False
2023-07-26,36.9,27.3,32.6,0.0,30.0,9.8,0,0,9.599999999999998,False
2023-07-27,35.2,26.3,32.0,0.0,51.0,12.3,0,0,8.900000000000002,False
2023-07-28,34.5,25.2,30.5,0.0,58.0,12.4,0,0,9.3,False
2023-07-29,34.2,28.1,31.3,0.0,51.0,12.4,0,0,6.100000000000001,False
2023-07-30,34.5,28.1,31.9,0.0,43.0,8.9,0,0,6.399999999999999,False
2023-07-31,35.5,26.0,30.9,0.0,46.0,10.1,0,0,9.5,False
2023-08-01,33.6,25.7,29.6,0.0,71.0,11.2,0,0,7.900000000000002,False
2023-08-02,33.0,25.2,29.2,0.0,75.0,10.9,0,0,7.800000000000001,False
2023-08-03,34.6,25.1,30.4,0.0,66.0,10.5,0,0,9.5,False
2023-08-04,37.3,28.8,33.4,0.0,47.0,11.3,0,0,8.499999999999996,False
2023-08-05,37.5,28.4,32.8,0.0,57.0,12.1,0,0,9.1,False
2023-08-06,34.3,26.2,29.7,0.0,73.0,12.3,0,0,8.099999999999998,False
2023-08-07,32.6,24.4,28.5,0.0,66.0,12.1,0,0,8.200000000000003,False
2023-08-08,32.3,25.5,28.8,0.0,64.0,10.8,0,0,6.799999999999997,False
2023-08-09,31.6,25.5,28.7,0.0,69.0,11.4,0,0,6.100000000000001,False
2023-08-10,31.0,25.0,27.8,0.0,79.0,11.0,0,0,6.0,False
2023-08-11,31.5,23.6,27.6,0.0,72.0,10.4,0,0,7.899999999999999,False
2023-08-12,32.5,23.3,28.5,0.0,63.0,9.1,0,0,9.2,False
2023-08-13,35.9,28.8,32.4,0.0,29.0,9.4,0,0,7.099999999999998,False
2023-08-14,37.2,27.0,33.5,0.0,29.0,10.5,0,0,10.200000000000005,False
2023-08-15,36.0,30.6,33.7,0.0,40.0,9.1,0,0,5.399999999999999,False
2023-08-16,35.7,28.5,32.5,0.0,55.0,9.4,0,0,7.200000000000003,False
2023-08-17,35.0,29.5,31.7,0.0,62.0,10.6,0,0,5.5,False
2023-08-18,34.1,28.6,31.0,0.0,66.0,9.4,0,0,5.5,False
2023-08-19,32.8,26.0,29.9,0.0,67.0,9.4,0,0,6.799999999999997,False
2023-08-20,32.5,25.6,29.0,0.0,72.0,10.3,0,0,6.899999999999999,False
2023-08-21,33.4,26.6,29.9,0.0,67.0,9.0,0,0,6.799999999999997,False
2023-08-22,34.2,27.9,30.7,0.0,65.0,8.3,0,0,6.300000000000004,False
2023-08-23,35.6,27.8,31.7,0.0,58.0,9.9,0,0,7.800000000000001,False
2023-08-24,36.3,27.3,31.9,0.0,59.0,11.1,0,0,8.999999999999996,False
2023-08-25,35.1,26.7,31.2,0.0,67.0,10.4,0,0,8.400000000000002,False
2023-08-26,34.1,26.6,31.0,0.0,55.0,10.1,0,0,7.5,False
2023-08-27,32.3,24.7,29.1,0.0,61.0,13.3,0,0,7.599999999999998,False
2023-08-28,32.8,24.3,28.7,0.0,63.0,13.4,0,0,8.499999999999996,False
2023-08-29,33.3,26.7,30.0,0.0,59.0,11.2,0,0,6.599999999999998,False
2023-08-30,31.8,24.4,29.5,0.0,68.0,10.9,0,0,7.400000000000002,False
2023-08-31,30.8,23.7,27.1,3.0,76.0,10.5,0,0,7.100000000000001,False
2023-09-01,31.1,23.2,27.5,0.0,67.0,10.2,0,0,7.900000000000002,False
2023-09-02,31.1,25.1,28.1,0.0,61.0,11.3,0,0,6.0,False
2023-09-03,32.3,23.3,28.3,0.0,58.0,8.8,0,0,8.999999999999996,False
2023-09-04,30.7,24.4,27.0,1.5,64.0,15.3,0,0,6.300000000000001,False
2023-09-05,31.7,22.7,26.5,0.7,64.0,16.4,0,0,9.0,False
2023-09-06,30.6,22.1,26.7,0.0,66.0,11.0,0,0,8.5,False
2023-09-07,32.6,23.7,28.4,0.0,66.0,10.4,0,0,8.900000000000002,False
2023-09-08,33.5,23.9,29.0,0.0,65.0,11.9,0,0,9.6,False
2023-09-09,32.4,25.5,29.3,0.0,65.0,11.9,0,0,6.899999999999999,False
2023-09-10,30.7,24.9,28.1,0.0,71.0,6.8,0,0,5.800000000000001,False
2023-09-11,32.2,24.2,28.1,0.0,47.0,10.4,0,0,8.000000000000004,False
2023-09-12,31.3,21.6,26.6,0.0,46.0,12.3,0,0,9.7,False
2023-09-13,31.7,21.4,26.7,0.0,42.0,9.8,0,0,10.3,False
2023-09-14,31.1,20.0,26.4,0.0,41.0,10.0,0,0,11.1,False
2023-09-15,31.6,20.8,26.7,0.0,36.0,9.6,0,0,10.8,False
2023-09-16,32.3,22.8,27.7,0.0,41.0,9.4,0,0,9.499999999999996,False
2023-09-17,32.8,23.2,27.7,0.0,37.0,10.9,0,0,9.599999999999998,False
2023-09-18,31.5,22.5,27.1,0.0,43.0,9.2,0,0,9.0,False
2023-09-19,31.2,22.0,26.4,0.0,45.0,10.6,0,0,9.2,False
2023-09-20,31.3,21.5,26.4,0.0,49.0,11.6,0,0,9.8,False
2023-09-21,32.0,23.4,28.2,0.0,45.0,11.1,0,0,8.600000000000001,False
2023-09-22,33.1,21.9,28.0,0.0,44.0,9.5,0,0,11.200000000000005,False
2023-09-23,34.2,22.5,28.8,0.0,36.0,10.5,0,0,11.700000000000005,False
2023-09-24,34.4,24.5,29.8,0.0,32.0,13.0,0,0,9.9,False
2023-09-25,33.0,23.7,29.1,0.0,45.0,9.8,0,0,9.3,False
2023-09-26,33.0,23.0,28.6,0.0,56.0,10.5,0,0,10.0,False
2023-09-27,32.4,23.5,28.1,4.5,67.0,8.0,0,0,8.899999999999999,False
2023-09-28,29.8,22.5,26.1,0.6,58.0,15.0,0,0,7.300000000000001,False
2023-09-29,30.0,20.9,25.4,0.2,60.0,14.0,0,0,9.1,False
2023-09-30,29.1,22.0,25.1,1.7,63.0,9.7,0,0,7.100000000000001,False
2023-10-01,25.5,19.6,22.0,8.6,75.0,8.7,0,0,5.899999999999999,False
2023-10-02,27.4,17.9,23.3,0.0,57.0,7.7,0,0,9.5,False
2023-10-03,28.3,20.3,23.7,2.3,55.0,8.6,0,0,8.0,False
2023-10-04,28.1,19.2,23.8,0.0,58.0,12.4,0,0,8.900000000000002,False
2023-10-05,28.3,19.2,23.6,0.2,64.0,10.3,0,0,9.1,False
2023-10-06,27.9,18.4,23.4,0.0,67.0,9.0,0,0,9.5,False
2023-10-07,28.4,19.1,23.7,0.0,59.0,8.5,0,0,9.299999999999995,False
2023-10-08,28.3,18.7,23.6,0.0,54.0,8.6,0,0,9.6,False
2023-10-09,27.7,19.5,23.7,0.0,64.0,8.4,0,0,8.2,False
2023-10-10,27.6,19.3,23.5,0.0,67.0,8.3,0,0,8.3,False
2023-10-11,29.1,19.3,23.7,0.0,55.0,12.8,0,0,9.8,False
2023-10-12,28.7,19.1,23.6,0.0,57.0,13.4,0,0,9.599999999999998,False
2023-10-13,27.5,18.2,23.6,0.0,63.0,9.3,0,0,9.3,False
2023-10-14,25.9,18.7,22.4,0.7,63.0,8.1,0,0,7.199999999999999,False
2023-10-15,26.4,17.3,21.9,1.0,64.0,10.9,0,0,9.099999999999998,False
2023-10-16,26.8,16.5,22.1,0.0,59.0,8.3,0,0,10.3,False
2023-10-17,26.7,17.3,22.6,0.0,62.0,10.7,0,0,9.4,False
2023-10-18,25.3,17.3,21.1,5.0,75.0,10.9,0,0,8.0,False
2023-10-19,25.2,16.9,20.9,3.2,72.0,9.4,0,0,8.3,False
2023-10-20,25.9,16.9,21.0,0.0,69.0,10.5,0,0,9.0,False
2023-10-21,26.3,17.9,22.5,0.0,68.0,8.6,0,0,8.400000000000002,False
2023-10-22,28.3,20.3,24.7,0.0,57.0,7.5,0,0,8.0,False
2023-10-23,29.1,19.9,24.5,0.0,53.0,8.8,0,0,9.200000000000005,False
2023-10-24,29.9,18.8,24.3,0.0,52.0,6.8,0,0,11.099999999999998,False
2023-10-25,28.0,20.2,24.5,0.0,62.0,9.4,0,0,7.800000000000001,False
2023-10-26,26.7,19.9,23.6,0.0,65.0,7.3,0,0,6.800000000000001,False
2023-10-27,26.7,20.1,23.6,0.0,64.0,11.5,0,0,6.599999999999998,False
2023-10-28,26.2,17.6,22.3,0.0,66.0,9.7,0,0,8.599999999999998,False
2023-10-29,26.1,17.9,22.7,0.0,65.0,7.6,0,0,8.200000000000003,False
2023-10-30,27.8,18.2,23.3,0.0,53.0,5.5,0,0,9.6,False
2023-10-31,27.5,19.1,23.0,0.4,55.0,18.8,0,0,8.399999999999999,False
2023-11-01,26.9,18.9,23.0,0.1,66.0,9.2,0,0,8.0,False
2023-11-02,25.0,18.2,21.1,1.7,79.0,8.0,0,0,6.800000000000001,False
2023-11-03,24.5,17.2,20.5,2.8,80.0,9.1,0,0,7.300000000000001,False
2023-11-04,24.6,17.1,20.5,0.0,82.0,8.1,0,0,7.5,False
2023-11-05,25.3,17.5,21.2,0.7,81.0,12.3,0,0,7.800000000000001,False
2023-11-06,24.9,16.8,20.6,0.2,81.0,8.9,0,0,8.099999999999998,False
2023-11-07,25.4,17.7,21.2,0.0,76.0,6.8,0,0,7.699999999999999,False
2023-11-08,25.1,16.6,21.1,0.0,75.0,8.0,0,0,8.5,False
2023-11-09,23.8,18.0,21.2,0.5,73.0,8.4,0,0,5.800000000000001,False
2023-11-10,24.3,16.6,20.1,0.4,78.0,8.4,0,0,7.699999999999999,False
2023-11-11,24.2,16.1,20.3,0.6,78.0,7.6,0,0,8.099999999999998,False
2023-11-12,24.9,15.8,20.6,0.4,71.0,11.6,0,0,9.099999999999998,False
2023-11-13,22.8,16.7,19.4,4.0,77.0,12.8,0,0,6.100000000000001,False
2023-11-14,22.7,16.0,19.0,0.4,77.0,7.0,0,0,6.699999999999999,False
2023-11-15,23.8,13.7,18.4,0.0,62.0,10.9,0,0,10.1,False
2023-11-16,23.5,14.9,18.9,2.0,75.0,10.8,0,0,8.6,False
2023-11-17,22.6,14.6,19.0,1.9,78.0,8.4,0,0,8.000000000000002,False
2023-11-18,21.7,14.2,17.7,5.1,74.0,18.8,0,0,7.5,False
2023-11-19,18.5,10.8,13.9,0.6,54.0,12.6,0,0,7.699999999999999,False
2023-11-20,19.0,9.3,14.1,0.0,55.0,10.4,0,0,9.7,False
2023-11-21,20.9,10.6,15.5,0.0,58.0,10.3,0,0,10.3,False
2023-11-22,17.5,13.7,16.2,22.6,77.0,10.5,0,0,3.8000000000000007,False
2023-11-23,22.0,13.8,18.0,0.1,68.0,11.5,0,0,8.2,False
2023-11-24,21.0,13.5,17.6,1.3,73.0,7.8,0,0,7.5,False
2023-11-25,18.6,13.3,16.3,64.5,84.0,12.0,0,0,5.300000000000001,False
2023-11-26,19.0,11.7,16.2,13.5,68.0,25.1,0,0,7.300000000000001,False
2023-11-27,14.9,8.3,11.2,2.1,51.0,10.5,0,0,6.6,False
2023-11-28,16.0,7.2,11.1,0.1,61.0,8.4,0,0,8.8,False
2023-11-29,17.4,9.6,13.7,22.6,85.0,6.2,0,0,7.799999999999999,False
2023-11-30,19.8,12.3,15.7,2.6,79.0,6.4,0,0,7.5,False
2023-12-01,19.4,11.4,15.3,1.8,85.0,7.6,0,0,7.999999999999998,False
2023-12-02,19.2,12.6,16.1,0.0,85.0,5.9,0,0,6.6,False
2023-12-03,19.4,13.7,16.6,0.5,84.0,5.0,0,0,5.699999999999999,False
2023-12-04,20.7,13.9,17.0,0.0,73.0,6.3,0,0,6.799999999999999,False
2023-12-05,22.2,14.4,17.9,0.0,60.0,6.9,0,0,7.799999999999999,False
2023-12-06,17.6,11.2,14.8,11.9,81.0,11.0,0,0,6.400000000000002,False
2023-12-07,18.3,11.3,14.4,2.7,82.0,8.0,0,0,7.0,False
2023-12-08,17.5,11.5,14.7,8.4,85.0,12.5,0,0,6.0,False
2023-12-09,17.4,8.4,12.3,0.2,73.0,7.6,0,0,8.999999999999998,False
2023-12-10,17.1,9.4,12.8,1.2,71.0,7.3,0,0,7.700000000000001,False
2023-12-11,17.7,12.0,13.8,18.8,80.0,10.8,0,0,5.699999999999999,False
2023-12-12,18.3,10.1,14.0,5.0,76.0,7.3,0,0,8.200000000000001,False
2023-12-13,18.6,10.0,14.1,0.3,70.0,6.9,0,0,8.600000000000001,False
2023-12-14,18.1,9.5,14.1,0.0,71.0,5.6,0,0,8.600000000000001,False
2023-12-15,18.9,12.1,15.7,0.5,79.0,7.3,0,0,6.799999999999999,False
2023-12-16,18.5,14.7,16.3,19.2,89.0,7.6,0,0,3.8000000000000007,False
2023-12-17,19.3,11.9,16.0,0.0,73.0,5.2,0,0,7.4,False
2023-12-18,19.0,10.8,14.4,0.0,65.0,7.6,0,0,8.2,False
2023-12-19,18.6,11.1,14.6,0.0,62.0,6.8,0,0,7.500000000000002,False
2023-12-20,18.7,9.5,13.8,0.0,67.0,11.5,0,0,9.2,False
2023-12-21,15.0,12.9,14.1,47.2,85.0,17.6,0,0,2.1,False
2023-12-22,18.2,9.0,13.2,0.5,76.0,11.6,0,0,9.2,False
2023-12-23,17.8,10.0,13.3,2.1,75.0,9.4,0,0,7.800000000000001,False
2023-12-24,17.5,8.9,13.4,0.0,62.0,6.8,0,0,8.6,False
2023-12-25,18.4,10.4,15.1,0.0,59.0,5.5,0,0,7.999999999999998,False
2023-12-26,18.8,10.0,13.6,0.0,76.0,6.2,0,0,8.8,False
2023-12-27,19.1,11.2,14.5,0.0,71.0,5.6,0,0,7.900000000000002,False
2023-12-28,19.7,10.1,14.6,0.0,64.0,6.8,0,0,9.6,False
2023-12-29,19.2,9.8,14.6,0.0,67.0,6.9,0,0,9.4,False
2023-12-30,18.2,9.5,13.9,0.9,72.0,6.6,0,0,8.7,False
2023-12-31,18.2,11.5,14.2,0.0,81.0,7.2,0,0,6.699999999999999,False
2024-01-01,15.4,10.8,13.6,10.9,87.0,5.2,0,0,4.6,False
2024-01-02,17.9,11.2,14.5,5.1,82.0,8.7,0,0,6.699999999999999,False
2024-01-03,19.1,9.8,13.8,0.5,78.0,7.6,0,0,9.3,False
2024-01-04,19.5,12.0,14.9,0.2,75.0,8.4,0,0,7.5,False
2024-01-05,19.7,11.6,15.6,0.0,71.0,7.7,0,0,8.1,False
2024-01-06,19.5,10.4,14.4,0.0,70.0,8.7,0,0,9.1,False
2024-01-07,16.6,13.1,14.9,19.0,87.0,13.0,0,0,3.5000000000000018,False
2024-01-08,18.8,13.8,15.7,0.3,78.0,16.1,0,0,5.0,False
2024-01-09,16.2,8.6,13.1,13.9,84.0,12.6,0,0,7.6,False
2024-01-10,14.9,9.7,11.6,14.6,80.0,7.9,0,0,5.200000000000001,False
2024-01-11,16.7,7.0,11.7,0.1,69.0,8.6,0,0,9.7,False
2024-01-12,15.9,7.6,11.3,4.3,74.0,8.5,0,0,8.3,False
2024-01-13,14.9,8.7,11.2,3.6,78.0,8.2,0,0,6.200000000000001,False
2024-01-14,14.8,6.9,10.8,1.3,75.0,10.1,0,0,7.9,False
2024-01-15,16.1,5.8,11.3,0.0,67.0,10.4,0,0,10.3,False
2024-01-16,16.2,11.3,14.0,25.1,85.0,16.4,0,0,4.899999999999999,False
2024-01-17,17.6,10.5,13.9,1.0,83.0,6.0,0,0,7.100000000000001,False
2024-01-18,17.0,10.5,13.5,1.6,85.0,6.8,0,0,6.5,False
2024-01-19,19.3,11.6,15.5,0.4,79.0,13.8,0,0,7.700000000000001,False
2024-01-20,19.1,11.8,15.3,0.5,76.0,6.4,0,0,7.300000000000001,False
2024-01-21,17.9,12.7,14.7,9.7,80.0,10.1,0,0,5.199999999999999,False
2024-01-22,18.9,10.8,14.9,0.2,65.0,8.2,0,0,8.099999999999998,False
2024-01-23,16.8,10.3,13.9,0.1,72.0,9.8,0,0,6.5,False
2024-01-24,16.8,9.2,12.7,0.3,81.0,9.0,0,0,7.600000000000001,False
2024-01-25,16.7,8.7,12.3,0.0,75.0,9.3,0,0,8.0,False
2024-01-26,15.1,7.2,11.6,12.5,76.0,11.3,0,0,7.899999999999999,False
2024-01-27,14.3,5.4,10.0,1.7,50.0,11.6,0,0,8.9,False
2024-01-28,11.1,6.3,8.3,19.7,69.0,10.3,0,0,4.8,False
2024-01-29,12.3,4.0,8.1,0.0,52.0,12.3,0,0,8.3,False
2024-01-30,11.1,6.8,9.0,2.0,66.0,6.5,0,0,4.3,False
2024-01-31,14.2,6.2,10.1,0.2,65.0,6.5,0,0,7.999999999999999,False
2024-02-01,16.0,5.4,10.0,0.0,61.0,8.1,0,0,10.6,False
2024-02-02,16.0,6.8,11.1,0.0,64.0,6.5,0,0,9.2,False
